,song_name,song_lyrics
962,Ghosttown (DJ Yiannis String Intro Mix),"Ghosttown (DJ Yiannis String Intro Mix) Lyrics[Intro]
I know we're alright, 'cause we'll never be alone
In this mad, mad, in this mad, mad world
Even with no light, we're gonna shine like gold
In this mad, mad, in this mad, mad world

[Chorus]
When it all falls, when it all falls down
I'll be your fire when the lights go out
When there's no one, no one else around
We'll be two souls in a ghost town
In a ghost town
In a ghost town
In a ghost townEmbed"
963,Nothing Really Matters (Club 69 Radio Mix),"Nothing Really Matters (Club 69 Radio Mix) Lyrics[Verse 1]
When I was very young
Nothing really mattered to me
But making myself happy
I was the only one
Now that I am grown
Everything's changed
I'll never be the same
Because of you

[Verse 2]
Looking at my life
It's very clear to me
I lived so selfishly
I was the only one
I realize
That nobody wins
Something is ending
And something begins
[Chorus]
Nothing really matters
Love is all we need
Everything I give you
All comes back to
Nothing really matters
Love is all we need
Everything I give you
All comes back to me
(Nothing really matters
Love is all we need
Everything I give you)

[Bridge]
Nothing takes the past away
Like the future
Nothing makes the darkness go
Like the light
You're shelter from the storm
Give me comfort in your arms

[Chorus]
Nothing really matters
Love is all we need
Everything I give you
All comes back to
Nothing really matters
Love is all we need
Everything I give you
All comes back to
Nothing really matters
Love is all we need
Everything I give you
All comes back to
Nothing really matters
Love is all we need
Everything I give you
All comes back to me
(Nothing really matters
Love is all we need
Everything I give you
Nothing really matters
Love is all we need
Everything I give you)Embed"
964,Bye Bye Baby (California Hip Hop Jazzy),"Bye Bye Baby (California Hip Hop Jazzy) Lyrics[Intro]
This is not a love song
Bye bye baby

[Verse 1]
I keep on waiting, anticipating
But I can't wait forever
To say you love me
You're thinking of me
But we're never together

[Chorus]
Bye bye baby bye bye
It's your turn to cry
That's why we have to say goodbye
So say goodbye
Bye bye baby bye bye
It's your turn to cry
This time we have to say goodbye
So say goodbye
[Verse 2]
You had your chances
All your romances
And now I just don't want you
I know I love you because I hate you
And now I'd rather haunt you

[Chorus]
Bye bye baby bye bye
It's your turn to cry
That's why we have to say goodbye
So say goodbye
Bye bye baby bye bye
It's your turn to cry
That's why we have to say goodbye
So say goodbye

[Verse 3]
You're so beautiful
What makes you feel exciting?
What wakes you up inside?
Does it make you feel good to see me cry?
I think it does
That's why it's time to say bye bye

[Chorus]
Bye bye baby bye bye
It's your turn to cry
That's why we have to say goodbye
So say goodbye
Bye bye baby bye bye
It's your turn to cry
That's why we have to say goodbye
So say goodbye
[Bridge]
I don't wanna keep the bright flame
Of your ego going
So I'll just stop blowing in the wind
To love you is a sin
Adiós

[Breakdown]
Uh, this is not a love song
I'd like to hurt you
What excites you? What turns you on?
What makes you feel good?
Does it make you feel good to see me cry?
I think it does
That's why it's time to say goodbye
Bye bye

[Outro]
The first time and the last time
You can forget about it, baby
Forget the rules, forget the fools
Forget your fears, forget my tears
You can forget about it, baby
Bye bye baby bye bye
You can forget about it, baby
'Cause it's the first time and the last time
You'll ever see me cryEmbed"
965,Erotica (Kenlou B-Boy Instr.),
966,Living For Love (THRILL Remix),"Living For Love (THRILL Remix) Lyrics[Intro]
Ooh yeah
(Love) Love lifted me up
(Love)

[Verse 1]
I could get caught up in (Love)
Build me up and I (Love)
Can't break me down (Love)

[Pre-Chorus]
Lifted me up
(Love)

[Verse 1 - Extended]
I could get caught up in (Love)
Build me up and I (Love)
Can't break me down (Love)
Love lifted me up (Love)
I could get caught up in (Love)
Build me up and I (Love)
Can't break me down (Love)
Love lifted me up (Love)
[Chorus]
(Love) Living for love (I'm gonna carry on)
(Love) Living for love (I'm gonna carry on)
(Love) Living for love (I'm gonna carry on)
(Love) Living for love (I'm gonna carry on)
Living for love (I'm gonna carry on)
Living for love (I'm gonna carry on)
Living for love (I'm gonna carry on)
Living for love (I'm gonna carry on)
Living for love (I'm gonna carry on)
Living for love (I'm gonna carry on)
Living for love (I'm gonna carry on)
Living for love (I'm gonna carry on)
Living for love (I'm gonna carry on)
Living for love (I'm gonna carry on)
Living for love (I'm gonna carry on)
Living for love (I'm gonna carry on)Embed"
967,​secretprojectrevolution,"​secretprojectrevolution LyricsEconomic markets are collapsing. People all over the world are suffering and people are afraid, and what happens when people are afraid? They become intolerant. They start pointing the finger at other people. They say, “You’re the reason. You’re the problem. You’re to blame. Get out!” The enemy is not out there. The еnemy is within.

All you need for a movie is a gun and a girl. - Jean-Luc Godard

I did my tour of duty this yеar, and it feels like I’ve been to hell and back. I saw many things I did not like. I saw apathy. I saw intolerance. I saw desperation and poverty. I saw discrimination and bigotry, and a kind of sinister black cloud of hypocrisy moving in on me, like a curtain of despair. Yeah, that’s right. I saw a lack of desire like a plague, putting everyone into a kind of a trance. And I looked into the eyes of people and I saw helplessness. I saw hopelessness. I saw humans searching for a way out. Another new and exciting distractio. An excuse to do nothing. An external enemy to blame.

But I also saw people desperate for a way in, looking for guidance, looking for inspiration, for hope. Looking for love. I keep telling everyone that I want to start a revolution, but no one is taking me seriously. If I had black skin and an afro, would you take me seriously? If I was an Arab waving a hand grenade, would you take me seriously? If I was wearing combat gear and I had an AK-47 strapped to my back, would you take me seriously?

Instead, I’m a woman. I’m a blonde. I have tits and an ass, and an insatiable desire to be noticed. “Come on, baby. Show us your ass. Shake it for us, baby. Do that dance you do so well for us, baby.” And some people like it when I show my ass. And some people think it’s obscene. Judgment over compassion, and fear over love. And that is obscene.

(""Show us your ass."")

Ok, but I still want to start a revolution. Somebody’s got to. There’s too much beauty in the world going to waste. Too much talent going unnoticed. Too much creativity crushed beneath the wheel of corporate branding and what’s trending.

But it’s time to wake up before it’s too late. History’s repeating itself. Don’t you see a pattern here? We live in a very scary time. Or should I say, we don’t really live at all?
Democracy doesn’t seem to exist anymore. Freedom of expression sounds like a catchphrase. And if you want to be an artist in this day and age, you better have strong arms. You better be prepared to swim upstream in shark-infested waters. You better have thick skin. Because when those Fascist dictators posing as righteous men come for you with their big leather boots to shut you up, to put a gag in your mouth, to send you away to a penal colony, you better be prepared to fight for what you believe in. I used to think I had thick skin, but right now, it feels like I have no skin, like I have been skinned alive. You better be prepared to die for what you believe in.

[Martin Luther King Jr. - I Have a Dream]
“…in what will go down in history as the greatest demonstration for freedom in the history of our nation. Five score years ago, a great American, in whose symbolic shadow we stand signed the Emancipation Proclamation…”

[Prisoner]
“I think… I think he has no one to … to help him. I guess I’m… I’m lost. I just feel I need to… to create some… some frame in my mind, you know? To not feel so lonely.”

I don’t sleep anymore. I’ve lost my appetite. I don’t feel safe. Lots of people don’t feel safe. That’s why I want to start a revolution. But this revolution will not be televised. It will not be on the Internet. It won’t be an app available on your iPhone. You won’t be able to download it.

This will be the revolution of thinking for yourself, of having your own opinion and not giving a damn what people say. This will be a revolution of inquiring further, of not worrying about winning other people’s approval, of not wishing you were someone else, but perfectly content to be who you are, someone unique and rare and fearless.

I want to start a revolution of love.

And this revolution will overcome all fear and all suffering and all separation. And it will include all people. Black, white, Christian, Chinese, Muslim, Jew, gay, straight, bisexual, fat, thin, handicapped, rich, poor, artistic and autistic. Fuck labels. I hate labels. We’re all in this ship together, sailing like a burning sphere across the sea. Burn, baby, burn.

""My country, ‘tis of thee. Sweet land of liberty. Land where my fathers died. Land of the pilgrim’s pride.""

I feel that people are becoming more and more afraid of people who are different. People are becoming more and more intolerant!

We want to fight for the right to be free! To be who we are! Yes! Yes!

This is a very scary time, but we can make a difference! We can change this! We have the power! And we don’t have to do it with violence. We just have to do it with love. Jesus preached this. Muhammad preached this. Buddha preached this. Moses preached this. It’s in every holy book. Love thy neighbor as thyself, ok? So, you cannot use religion to treat other people badly. You cannot use God’s name to treat other people badly. We all deserve love.

I feel naked and alone. I’m sure you can relate. Sometimes I want to beat myself up. Sometimes I say to myself, “Why didn’t I wait? Why did I listen to all those voices in my head? Why didn’t I have patience? Why did I let all that doubt into my head? Into my belief system? Why?”
I know what you’re thinking. “If you can’t take the heat, get out of the kitchen.” But it’s too late. I am in the kitchen, and the burner’s on full blaze.

I want to start a revolution. Are you with me?

“Land where my fathers died. Land of the pilgrim’s pride. From every mountain side. Let freedom ring.”

Freedom is what you do with what’s been done to you. - Jean-Paul Sartre

This film is dedicated to those who have been persecuted, are being persecuted, or may be persecuted. For the color of their skin, their religious beliefs, their artistic expression, their gender. Or their sexual preferences. Anyone whose human rights have been violated.Embed"
968,Love Don’t Live Here Anymore (Remix Edit),"Love Don’t Live Here Anymore (Remix Edit) Lyrics[Chorus]
You abandoned me
Love don't live here anymore
Just a vacancy
Love don't live here anymore

[Verse 1]
When you lived inside of me
There was nothing I could conceive
That you wouldn't do for me
Trouble seemed so far away
You changed that right away, baby

[Chorus]
You abandoned me
Love don't live here anymore
Just a vacancy
Love don't live here anymore
[Verse 2]
Love don't live here anymore
Just emptinеss and memories
Of what we had bеfore
You went away
Found another place to stay, another home

[Chorus]
You abandoned me
Love don't live here anymore (Love don't live here anymore)
Just a vacancy
Love don't live here anymore

[Verse 3]
In the windmills of my eyes
Everyone can see the loneliness inside me (Me)
Why'd ya have to go away (Away)
Don't you know I miss you so and need your love

[Chorus]
You abandoned me
Love don't live here anymore (Love don't live here anymore)
Just a vacancy
Love don't live here anymore

You abandoned me
Love don't live here (Anymore) anymore
Live here anymore
Live here anymore
Live here anymore
No no, don't, you don't live here anymore
You abandoned me
Love don't live here anymore
No it don't live here anymore
Love don't live here (Anymore) anymore
It don't live here anymoreEmbed"
969,"Nobody Knows Me (Above & Beyond 12"" Mix)","Nobody Knows Me (Above & Beyond 12"" Mix) Lyrics[Verse 1]
I've had so many lives
Since I was a child
And I realize
How many times I've died
I'm not that kind of guy
Sometimes I feel shy
I think I can fly
Closer to the sky

[Verse 2]
I, I sleep much better at night
I feel closer to the light
Now I'm gonna try
To improve my life
This world is not so kind
People trap your mind
It's so hard to find
Someone to admire
Someone to admire
[Refrain]
Nobody, nobody knows me
Nobody knows me
Nobody knows me
Like you know me
Nobody knows me
Nobody knows me
Nobody knows me
Like, like you know me

Nobody, nobody knows me
Nobody knows me
Nobody knows me
Like you know me
Nobody knows mе
Nobody knows me
Nobody knows me
Like, likе you know me
Nobody, nobody knows me
Nobody knows me
Nobody knows me
Like you know me
Nobody knows me
Nobody knows me
Nobody knows me
Like, like you know me
Nobody, nobody knows me
Nobody knows me
Nobody knows me
Like you know me
Nobody knows me
Nobody knows me
Nobody knows me
Like, like you know meEmbed"
970,Fever (Oscar G’s Dope Mix),"Fever (Oscar G’s Dope Mix) Lyrics[Chorus]
Fever
Fever
You give me
Fever
You give me
Fever
You give me
Fever
You give me
Give
Give
Fever (Give)
Fever
Fever (Give)
Fever
Fever (Give)
Fever
Fever (Give)
Fever
Fever (Give)
Fever
Fever (Give)
(Give)
Give
Give
(Give) fever
You give me
Fever
You give me
Fever
You give me
Fever
You give me
Fever
You give me
FeverEmbed"
971,Love Profusion (Craig J.’s “Good Vibe” Mix),"Love Profusion (Craig J.’s “Good Vibe” Mix) Lyrics[Intro]
The love, the love, the love, the love
The love, the love, the love, the love
The love, the love, the love, the love
The love, the love, the love, the love
The love, the love, the love, the love
The love, thе love, the love, thе love
The love, the love, the love

[Verse 1]
I got you under my skin
There are too many questions
There is not one solution
There is no resurrection
There is so much confusion
[Chorus]
And the love profusion
You make me feel
You make me know
And the love vibration
You make me feel
You make it shine

[Verse 2]
There are too many options
There is no consolation
I have lost my illusions
What I want is an explanation

[Chorus]
And the love profusion
You make me feel
You make me know
And the love direction
You make me feel
You make me shine
You make me feel
You make me shine
You make me feel

[Refrain]
I got you under my skin
I got you under my skin
I got you under my skin
I got you under my skin
[Verse 3]
There is no comprehension
There is real isolation
There is so much destruction
What I want is a celebration

[Chorus]
And I know, I can feel bad
When I get in a bad mood
And the world can look so sad
Only you make me feel good

[Refrain]
I got you under my skin
I got you under my skin
I got you under my skin
I got you under my skin
I got you (I got you) under my skin (Under my skin)
I got you (I got you) under my skin (Under my skin)
I got you (I got you) under my skin (Under my skin)
I got you (I got you) under my skin (Under my skin)
Under my skin
I got you under my skin
I got you under my skin
I got you under my skin, skin, skin, skin, skin, skin...
The love, the love, the love, the love
The love, the love, the love, the love
The love, the love, the love, the love
The love, the love, the love, the love
The love, the love, the love, the love
The love, the love, the love
I got you under my skin
[Chorus]
And the love (And the love) profusion (Profusion)
And the love profusion
And the love (And the love) profusion (Direction)
You make me feel
You make me shine (You make me shine)
And the love (And the love) profusion (profusion)
You make me feel (You make me feel)
You make me know (You make me know)
And the love (And the love) direction (Direction)
You make me feel (You make me feel)
You make me shine (You make me shine)
You make me feel (You make me feel)
You make me shine
You make me feel

[Refrain]
I got you (I got you) under my skin (Under my skin)
I got you (I got you) under my skin (Under my skin)
I got you (I got you) under my skin (Under my skin)
I got you (I got you) under my skin (Under my skin)
I got you (I got you) under my skin (Under my skin)
I got you (I got you) under my skin (Under my skin)
I got you (I got you) under my skin (Under my skin)
I got you (I got you) under my skin (Under my skin)

[Outro]
I got you under my skin
I got you under my skin
I got you under my skin
I got you under my skin
I got you under my skin
I got you under my skin
I got you under my skin
I got you under my skin
I got youEmbed"
972,Nothing Fails (Tracy Young’s Underground Mix),"Nothing Fails (Tracy Young’s Underground Mix) Lyrics[Intro]
Nothing fails, nothing fails
Nothing fails, nothing fails
Nothing fails, nothing fails
Nothing fails, nothing fails
Nothing fails, nothing fails
Nothing fails, nothing fails
Nothing fails, nothing fails

[Verse 1]
I'm in love with you, you silly thing
Anyone can see
What is it with you? You silly thing
Just take it from me
It was not a chance meeting
Feel my heart beating
You're the one
[Chorus 1]
Nothing fails, no more fears
Nothing fails, you washed away my tears
Nothing fails, no more fears
Nothing fails, nothing fails

[Verse 2]
You could take all this, take it away
I'd still have it all
'Cause I've climbed the tree of life
And that is why, no longer scared if I fall

[Pre-Chorus]
When I get lost in space
I can return to this place
'Cause, you're the one

[Chorus 1]
Nothing fails, no more fears
Nothing fails, you washed away my tears
Nothing fails, no more fears
Nothing fails, nothing fails

[Post-Chorus]
I'm not religious
But I feel so moved
Makes me wanna pray
Pray you'll always be here
I'm not religious
But I feel such love
Makes me wanna pray
[Pre-Chorus]
When I get lost in space (When I get lost in space)
When I get lost in space (When I get lost in space)
When I get lost in space (When I get lost in space)
When I get lost in space (When I get lost in space)
I can return to this place
'Cause, you're the one

[Chorus 2]
I'm not religious
But I feel so moved, mmm
I'm not religious
Makes me wanna pray
I'm not religious (I'm not religious)
But I feel so moved
Makes me wanna pray (But I feel so moved, mmm)
Pray you'll always be here
I'm not religious (I'm not religious)
But I feel such love (Pray)

[Breakdown]
(I'm not religious) I'm not religious (But it makes me wanna pray)
But I feel so moved, mmm
I'm not religious (I'm not religious) (But it makes me wanna pray)
Makes me wanna pray (Makes wanna pray)
I'm not religious
But I feel so moved, mmm (Makes me wanna pray)
I'm not religious
Makes me wanna pray (Makes me wanna pray)
[Chorus 2]
I'm not religious
But I feel so moved, mmm
I'm not religious
Makes me wanna pray
I'm not religious
But I feel so moved, mmm
I'm not religious
Makes me wanna pray

[Chorus 1]
Nothing fails, no more fears
Nothing fails, you washed away my tears
Nothing fails, no more fears
Nothing fails, nothing fails
Nothing fails, nothing fails
Nothing fails, nothing fails
Nothing fails, nothing fails
Nothing fails, nothing fails
Nothing fails, nothing fails
Nothing fails, nothing fails
Nothing fails, nothing fails
Nothing fails, nothing fails
Nothing fails, nothing fails
Nothing fails, nothing failsEmbed"
973,Love Profusion (Ralphi Rosario Big Room Vox Extended),"Love Profusion (Ralphi Rosario Big Room Vox Extended) Lyrics[Intro]
I got you under my skin
I got you under my skin
I got you under my skin
I got you under my skin
Under my skin, under my skin, under my skin, under my skin
Under my skin, under my skin, under my skin, under my skin
Under my skin, under my skin, under my skin, under my skin
Under my skin, under my skin, under my skin, under my skin

[Verse 1]
There are too many questions
There is not one solution
There is no resurrection
There is so much confusion
[Chorus]
And the love profusion
You make me feel
You make me know
And the love vibration
You make me feel
You make it shine

[Verse 2]
There are too many options
There is no consolation
I have lost my illusions
What I want is an explanation

[Chorus]
And the love profusion
You make me feel
You make me know
And the love direction
You make me feel
You make me shine
You make me feel
You make me shine
You make me feel

[Refrain]
I got you under my skin
I got you under my skin
I got you under my skin
I got you under my skin
I got you under my skin
I got you under my skin
I got you under my skin
I got you under my skin
[Verse 3]
There is no comprehension
There is real isolation
There is so much destruction
What I want is a celebration

[Chorus]
And I know, I can feel bad
When I get in a bad mood
And the world can look so sad
Only you make me feel good

[Refrain]
I got you under my skin
I got you under my skin
I got you under my skin
I got you under my skin
I got you under my skin
I got you under my skin
I got you under my skin
I got you under my skin, skin, skin
I got you under my skin
I got you under my skin, under my skin, under my skin

[Chorus]
And the love
And the love
And the love
And the love
And the love
And the love
And the love
And the love
And the love
And the love
And the love
And the love
And the love
And the love
And the love
And the love
And the love profusion
You make me feel
You make me know
And the love intention
You make me feel
You make me shine
You make me feel
You make me shine
You make me feel, feel, feel, feel, feel
And I know
And I know
[Chorus]
You make me feel
You make me shine
You make me feel
You make me shine
You make me feel
You make me shine
You make me feel
You make me shine
You make me feel
You make me shine
You make me feel
You make me shine
You make me feel
You make me shine
You make me feel
You make me shine

[Outro]
I got you under my skin
I got you under my skinEmbed"
974,"Ray of Light (Live at Live 8, Hyde Park, London, 2nd July 2005)","Ray of Light (Live at Live 8, Hyde Park, London, 2nd July 2005) Lyrics[Spoken Intro]
I'd like to take this opportunity to thank Bob Geldof, and the hundreds of thousands of people around the world who have come together to make this event possible. That means you too, thank you. Come on, I wanna see all you people dancing over there. This is the golden circle

[Verse 1]
Zephyr in the sky at night, I wonder
Do my tears of mourning sink beneath the sun?
She's got herself a universe gone quickly
For the call of thunder threatеns everyone

[Chorus]
And I feel likе I just got home
And I feel
And I feel like I just got home
And I feel

[Verse 2]
Faster than the speeding light she's flying
Trying to remember where it all began
She's got herself a little piece of heaven
Waiting for the time when Earth shall be as one
[Chorus]
And I feel like I just got home
And I feel
And I feel like I just got home
And I feel

[Post-Chorus]
Quicker than a ray of light
Quicker than a ray of light
Quicker than a ray of light

[Verse 3]
Zephyr in the sky at night, I wonder
Do my tears of mourning sink beneath the sun?
She's got herself a universe gone quickly
For the call of thunder threatens everyone

[Middle 8]
And I feel
Quicker than a ray of light, then gone for
Waiting for the time when Earth shall be as one

[Outro]
She's got herself a universe
She's got herself a universe
She's got herself a universe
And I feel
And I feel
And I feel like I just got home
And I feel
Quicker than a ray of light, she's flying
Quicker than a ray of light, I'm flyingEmbed"
975,Don’t Cry for Me Argentina (Miami Mix Alternate Ending),"Don’t Cry for Me Argentina (Miami Mix Alternate Ending) Lyrics[Intro: Chant]
Evita, Evita, Evita, Evita, Evita, Evita, Evita

[Verse 1]
It won't be easy, you'll think it's strange
When I try to explain how I feel
That I still need your love after all that I've done
You won't believe me
All you will see is a girl you once knew
Although she's dressed up to the nines
At sixes and sevens with you

[Verse 2]
I had to let it happen, I had to change
Couldn't stay all my life down at heel
Looking out of the window, staying out of the sun
So I chose freedom
Running around, trying everything new
But nothing impressed me at all
I never expected it to
[Chorus]
Don't cry for me Argentina
The truth is I never left you
All through my wild days
My mad existence
I kept my promise
Don't keep your distance (Don't keep your distance)

[Verse 3]
And as for fortune, and as for fame
I never invited them in
Though it seemed to the world they were all I desired
They are illusions
They're not the solutions they promised to be
The answer was here all the time
I love you and hope you love me

[Chorus]
Don't cry for me Argentina
The truth is I never left you
All through my wild days
My mad existence
I kept my promise
Don't cry for me Argentina
The truth is I shall not leave you
Though it may get harder for you to see me
I'm Argentina (I'm Argentina)
And always will be
[Bridge]
Oh-oh, so I chose freedom
Oh, Argentina
Oh, don't cry for me
Evita, Evita, Evita, Evita, Evita, Evita, Evita

[Verse 4]
So I chose freedom
Running around, trying everything new
But nothing impressed me at all
I never expected it to

[Chorus]
Don't cry for me Argentina
The truth is I never left you
All through my wild days
My mad existence
I kept my promise
Don't cry for me Argentina
The truth is I shall not leave you
Though it may get harder for you to see me
I'm Argentina (I'm Argentina)
I'm Argentina
Don't cry for me

[Post-Chorus]
Have I said too much?
There's nothing more I can think of to say to you
But all you have to do is look at me to know that every word is true
[Outro]
I'm Argentina (I'm Argentina)
I'm ArgentinaEmbed"
976,Give It 2 Me (Jody Den Broeder Dub),"Give It 2 Me (Jody Den Broeder Dub) Lyrics[Intro]
When the lights go down
Give it to me
Give it to me (Give it to me)
Give it to me (Give it to me)
Give it to me (Give it to me)
Give it to me (Give it to me)
Give it to me
Don't stop
Don't stop
Don't stop
Don't stop
When the lights go down
When the lights go down

[Verse 1]
Gimme the baseline, I'll shake it
Gimme a record, and I'll break it
[Pre-Chorus]
Give it to me
Give it to me
Give it to me
Give it to me
Give it to me
Give it to me
Give it to me
Give it to me
Give it to me

[Chorus]
Give it to me, yeah
No one's gonna show me how
Give it to me, yeah
No one's gonna stop me now
Give it to me

[Pre-Chorus]
When the lights go down
Don't don't don't don't stop
Don't stop, don't stop, don't stop, don't stop
Don't stop, don't stop, don't stop, don't stop
Don't stop, don't stop, don't stop, don't stop
Don't stop, don't stop, don't stop, don't stop
Don't, don't, don't, don't stop
When the lights go down
When the lights go down
When the lights go down
[Outro]
Give it to meEmbed"
977,Living For Love (DJ PAULO Club Mix),"Living For Love (DJ PAULO Club Mix) Lyrics[Intro]
I'm gonna carry on
I'm gonna carry on
Love's gonna lift me up, me up, me up, me up, me up
Love's gonna lift me up, me up, me up, me up, me up
Love's gonna lift me up, me up, me up, me up, me up
Lift me up
Love's gonna lift me up, me up, me up, me up, me up
Love

[Chorus]
Living for love, living for love
Not giving up  (Love)
Living for love, living for love
Not gonna stop (Lift me up)
Living for love, living for love
Not giving up  (Love)
Living for love, living for love
Not gonna stop (Lift me up)
Love's gonna lift me up (Ooh yeah, mmm)
[Verse 1]
First you love me and I let you in
Made me feel like I was born again
You empowered me, you made me strong
Built me up, and I could do no wrong
I let down my guard, I fell into your arms
Forgot who I was, I didn't hear the alarms
Now I'm down on my knees, alone in the dark
I was blind to your game, you fired a shot in my heart

Took me to Heaven, let me fall down
Now that it's over, I'm gonna carry on
Lifted me up and watched me stumble
After the heartache, I'm gonna carry on
(Carry on, carry on, carry on, carry on, carry on, carry on)

[Verse 2]
I could get caught up in bitterness
But I'm not dwelling on this crazy mess
I found freedom in the ugly truth
I deserve the best, and it's not you
You've broken my heart, but you can't break me down
Not falling apart, once was lost, now I'm found
Picked up my crown, put it back on my head
I can forgive, but I will never forget (Forget, forget, forget)
But I will never forget (Forget, forget, forget)
[Pre-Chorus]
Took me to Heaven, let me fall down
Now that it's over, I'm gonna carry on
Lifted me up and watched me stumble
After the heartache, I'm gonna carry on

[Chorus]
Living for love, I'm living for love
Not giving up, I'm gonna carry on
Living for love, I'm living for love
Not gonna stop, I'm gonna carry on (Carry on, carry on, carry on)
Living for love, living for love
Not giving up, love's gonna lift me up
Living for love, I'm living for love
Not giving up, I'm gonna carry on  (Carry on, carry on, carry on)
I'm gonna carry on  (Carry on, carry on, carry on)
Not gonna stop, love's gonna lift me up (Lift me up)
Love's gonna lift me up (Lift me up)
Love's gonna lift me up

[Bridge]
Up, up, up, up, up
Lord, lift me up, up, up, up
Love's gonna lift me up, me up

[Chorus]
Living for love, I'm living for love
Not giving up, I'm gonna carry on
Living for love, I'm living for love
Not gonna stop, love's gonna lift me up
I'm gonna carry on (Carry on, carry on, carry on)
I'm gonna carry on (Carry on, carry on, carry on)
Not gonna stop, love's gonna lift me up (Lift me up)Embed"
978,Ray of Light (Sasha’s Twilo Mix),"Ray of Light (Sasha’s Twilo Mix) Lyrics[Verse 1]
Zephyr in the sky at night, I wonder
Do my tears of mourning sink beneath the sun?
She's got herself a universe gone quickly
For the call of thunder threatens everyone

[Chorus]
And I feel like I just got home
And I feel
And I feel like I just got home
And I feel

[Verse 2]
Faster than the speeding light she's flying
Trying to remember where it all began
She's got herself a little piece of heaven
Waiting for the time when Earth shall be as one
[Chorus]
And I feel like I just got home
And I feel
And I feel like I just got home
And I feel

[Post-Chorus]
Quicker than a ray of light
Quicker than a ray of light
Quicker than a ray of light

[Instrumental Break]

[Verse 3]
Zephyr in the sky at night, I wonder
Do my tears of mourning sink beneath the sun?
She's got herself a universe gone quickly
For the call of thunder threatens everyone

[Outro]
Quicker than a ray of lightEmbed"
979,Girl Gone Wild (Rebirth Remix),"Girl Gone Wild (Rebirth Remix) Lyrics[Intro]
Hey-ey-ey-ey-ey-ey
Hey-ey-ey-ey-ey-ey
Hey-ey-ey-ey-ey-ey
Hey-ey-ey-ey-ey-ey

[Verse 1]
It's so hypnotic
The way he pulls on me
It's like the force of gravity
Right up under my feet
It's so erotic
This feeling can't be beat
It's coursing through my whole body
Feel the heat
[Pre-Chorus]
I got that burnin' hot desire
And no one can put out my fire
It's coming right down through the wirе
Here it comes
Whеn I hear them 808, when I hear them 808
When I hear them 808, when I hear them 808
When I hear them 808
Drums

[Chorus]
Girls, they just wanna have some fun
Like a girl gone wild, a good girl gone wild
Hey-ey-ey-ey-ey-ey
On the floor, 'til the daylight comes
Hey-ey-ey-ey-ey-ey
Girls, they just wanna have some fun
Like a girl gone wild, a good girl gone wild
On the floor, 'til the daylight comes
Like a girl gone wild, a good girl gone wild
Girls, they just wanna have some fun
Like a girl gone wild, a good girl gone wild
On the floor, 'til the daylight comes
Girls, they just wanna have some fun
Hey-ey-ey-ey-ey-ey
[Verse 1]
It's so hypnotic
The way he pulls on me
It's like the force of gravity
Right up under my feet
It's so erotic
This feeling can't be beat
It's coursing through my whole body
Feel the heat

[Pre-Chorus]
I got that burnin' hot desire
And no one can put out my fire
It's coming right down through the wire
Here it comes
When I hear them 808, when I hear them 808
When I hear them 808, When I hear them 808
When I hear them 808
Drums

[Chorus]
Girls, they just wanna have some fun
Like a girl gone wild, a good girl gone wild
On the floor, 'til the daylight comes
Like a girl gone wild, a good girl gone wild
Girls, they just wanna have some fun
Like a girl gone wild, a good girl gone wild
On the floor, 'til the daylight comes
Like a girl gone wild, a good girl gone wild
Girls, they just wanna have some fun
Like a girl gone wild, a good girl gone wild
On the floor, 'til the daylight comes
Girls, they just wanna have some funEmbed"
980,The Power of Good-Bye (Dallas’ Low End Mix),"The Power of Good-Bye (Dallas’ Low End Mix) Lyrics[Verse 1]
Your heart is not open, so I must go
The spell has been broken, I loved you so
Freedom comes when you learn to let go
Creation comes when you learn to say no

[Verse 2]
You were my lesson I had to learn
I was your fortress you had to burn
Pain is a warning that something's wrong
I pray to God that it won't be long
Do you wanna go higher?

[Chorus]
There's nothing left to try
There's no place left to hide
There's no greater power
Than the power of good-bye
(Do you wanna go higher?)
[Verse 3]
Your heart is not open, so I must go
The spеll has been broken, I loved you so
You werе my lesson I had to learn
I was your fortress

[Chorus]
There's nothing left to try
There's no more place left to hide
There's no greater power
Than the power of good-bye
There's nothing left to lose
There's no more heart to bruise
There's no greater power
Than the power of good-bye

[Interlude]
Learn to say good-bye
I yearn to say good-bye

[Chorus]
There's nothing left to try
There's no more places to hide
There's no greater power
Than the power of good-bye
There's nothing left to lose
There's no more heart to bruise
There's no greater power
Than the power of good-byeEmbed"
981,Sky Fits Heaven (Sasha’s the Drug Fits Face Mix Edit),"Sky Fits Heaven (Sasha’s the Drug Fits Face Mix Edit) Lyrics[Verse 1]
Sky fits heaven, so fly it
That's what the prophet said to me
Child fits mother, so hold your baby tight
That's what my future could see

[Verse 2]
Fate fits karma, so [ use it
That's what the wise man said to me
Love fits virtue, so hold on to the light
That's what our future will be

[Chorus]
Traveling down this road
Watching the signs as I go
I think I'll follow the sun
Isn't everyone just
Traveling down their own road
Watching the signs as they go?
I think I'll follow my heart
It's a very good place to start
[Post-Chorus]
Traveling down my own road
Watching the signs as I go
Traveling, traveling
And I'm watching the signs as I go
Traveling, traveling
And I'm watching the signs as I go
(Traveling, traveling, traveling)
(Watching the signs as I go)Embed"
