,song_name,song_lyrics
334,We Found Love (R3hab’s XS Dub),
335,Right Now (Sick Individuals Radio Edit),"Right Now (Sick Individuals Radio Edit) Lyrics[Chorus: Rihanna]
Tomorrow way too far away
And we can't get back yesterday
But we young right now
We got right now
So get up right now
'Cause all we got is right now

[Drop: Sick Individuals]

[Verse: Rihanna]
So close, I can taste you
Ain't scared, I can take you
Can't fight the feeling
Got me fiendin'
You got me fiendin'
Baby, tonight I need you
And I feel it when I see you
Wherever you wanna go
Whenever, baby, I'm yours
[Chorus: Rihanna]
Tomorrow way too far away
And we can't get back yesterday
But we young right now
We got right now
So get up right now
'Cause all we got is right now

[Breakdown 1: Rihanna]
'Cause all we got is right now
'Cause all we got is right now
'Cause all we got is right now
Right now, right now, right now
Right now, right now, right now
Right now, right now, right now
Right now, right now, right now
Right now, right now, right now
'Cause all we got is right now

[Breakdown 2: Rihanna]
So get up right now
You got me fiendin'
So get up right nowEmbed"
336,What Now (Guy Scheiman Dub),"What Now (Guy Scheiman Dub) Lyrics[Breakdown 1]
What now?
What now?
What now?

[Breakdown 2]
Whatever it is
Whatever it is
Whatever it is

[Chorus]
What now?
I just can't figure it out
What now?
I guess I'll just wait it out (wait it out)
What now?
Somebody tell me
What now?
[Bridge]
There's no one to call, 'cause I'm just playing games with them all
But the more I swear I'm happy, the more that I'm feeling alone
'Cause I spend every hour just going through the motions
I can't even get the emotions to come out
Dry as a bone, but I just wanna shoutEmbed"
337,Pon De Replay (Cotto’s Replay Dub),"Pon De Replay (Cotto’s Replay Dub) Lyrics[Instrumental]

Turn the music up right now
Turn the music up right now
Turn the music up right now
Turn the music up right now
(Get down, get down, get down)
Turn the music up right now
(Get down, get down, get down)
Turn the music up right now
(Get down, get down, get down)
Turn the music up right now
(Get down, get down, get down)
Turn the music up right now
(Get down, get down, get down)
Turn the music up right now
(Everybody get down, get down, get down)
Turn the music up right now
(Everybody get down, get down, get down)
Turn the music up right now
(Everybody get down, get down, get down)
Turn the music up right now
Turn the music up
Turn the music up
Turn the music up
Turn the music up
Turn the music up

(Ooh) Come, Mr. DJ, song pon de replay
All the gyal pon the dancefloor wantin' some more what
Come, Mr. DJ, song pon de replay
All the gyal pon the dancefloor wantin' some more what

Hey, Mister
Please, Mr. DJ
Tell me if you hear me
Turn the music up
Hey, Mister
Please, Mr. DJ
Tell me if you hear me
Turn the music up
Turn the music up right now

Everybody get down, get down, get down
Everybody get down, get down, get down
Everybody get down, get down, get down
Everybody get down, get down, get down
Everybody get down, get down, get down
Everybody get down, get down, get down
Everybody get down, get down, get down
Everybody get down, get down, get down
Turn the music up right now
Turn the music up right now
Turn the music up right now
Turn the music up right now
Everybody get down, get down, get down
Turn the music up right now
Turn the music up right now (ooh, baby)
Turn the music up right now
Turn the music up right now
Everybody get down, get down, get down
Turn the music up right now
Turn the music up right now
Turn the music up right now
Turn the music up right now
Everybody, everybody, everybody (please)

[Instrumental]Embed"
338,You da One (Dave Audé Club),"You da One (Dave Audé Club) Lyrics[Intro]
You da one that I dream about all day
You da one that I think about always
You are the one, so I make sure I'll behave
My love is your love, your love is my love

[Verse 1]
Baby, I love you
I need you here with me all the time
Baby, we meant to be
You got me smiling all the time

[Pre-Chorus]
Cause you know how to give me that
You know how to pull me back when I go runnin', runnin'
Tryna get away from loving ya
You know how to love me hard
I won't lie, I'm falling hard
Yep, I'm falling for ya but there's nothin' wrong with that
[Chorus]
You da one that I dream about all day
You da one that I think about always
You are the one, so I make sure I'll behave
My love is your love, your love is my love
You da one that I dream about all day
You da one that I think about always
You are the one, so I make sure I'll behave
My love is your love, your love is mine

[Drop: Dave Audé & Rihanna]
You da one
You da one
One, one, one, one, one

[Verse 2]
Baby come, take me now
Hold me now, make me come alive
You got the sweetest touch
I'm so happy you came in my life

[Pre-Chorus]
Cause you know how to give me that
You know how to pull me back when I go runnin', runnin'
Tryna get away from loving ya
You know how to love me hard
I won't lie, I'm falling hard
Yep, I'm falling for ya but there's nothin' wrong with that
[Chorus]
You da one that I dream about all day
You da one that I think about always
You are the one, so I make sure I'll behave
My love is your love, your love is my love
You da one that I dream about all day
You da one that I think about always
You are the one, so I make sure I'll behave
My love is your love, your love is mine

[Drop: Dave Audé & Rihanna]
You da one
You da one
One, one, one, one, one

[Bridge]
And yes, I'm kinda crazy
That's what happens, baby
When you put it down
You shouldn't give it to me good like that
Shouldn't hit it like that
Had me yellin' like that
Didn't know you would've had me coming back
You the one that I'm feeling
You the one that I'm loving
Ain't no other niggas like you
No, there's just one, one, one, one, one, one
No baby, just one, one, one, one
I bet you wanna know
[Chorus]
You da one that I dream about all day
You da one that I think about always
You are the one, so I make sure I'll behave
My love is your love, your love is my love
You da one that I dream about all day
You da one that I think about always
You are the one, so I make sure I'll behave
My love is your love, your love is mine

[Drop: Dave Audé & Rihanna]
You da one
You da one
One, one, one, one, one, one, one, oneEmbed"
339,What Now (Reflex Radio Edit),"What Now (Reflex Radio Edit) Lyrics[Verse 1]
I've been ignoring this big lump in my throat
I shouldn't be crying
Tears were for the weaker days
I'm stronger now, or so I say
But something's missing

[Pre-Chorus]
Whatever it is
It feels like it's laughing at me through the glass of a two-sided mirror
Whatever it is
It's just laughing at me
And I just wanna scream
And I just wanna scream

[Drop: DJ Reflex]
[Chorus]
What now?
I just can't figure it out
What now?
I guess I'll just wait it out

[Verse 2]
I found the one
He changed my life
But was it me that changed
And he just happened to come at the right time
I’m supposed to be in love but I’m numb again

[Pre-Chorus]
Whatever it is
It feels like it's laughing at me through the glass of a two-sided mirror
Whatever it is
It's just laughing at me
And I just wanna scream
And I just wanna scream

[Drop: DJ Reflex]

[Chorus]
What now?
I just can't figure it out
What now?
I guess I'll just wait it outEmbed"
340,Right Now (Justin Prime Vocal Mix),"Right Now (Justin Prime Vocal Mix) Lyrics[Chorus: Rihanna]
Tomorrow way too far away
And we can't get back yesterday
But we young right now
We got right now
So get up right now
Tomorrow way too far away
And we can't get back yesterday
But we young right now
We got right now
So get up right now
'Cause all we got is right now

[Drop: Justin Prime & Rihanna]
'Cause all we got is right now
[Verse 1: Rihanna]
Baby, tonight I need you
And I feel it when I see you
Wherever you wanna go
Whenever, baby, I'm yours

[Chorus: Rihanna]
Tomorrow way too far away
And we can't get back yesterday
But we young right now
We got right now
So get up right now

[Drop: Justin Prime & Rihanna]
'Cause all we got is right now

[Verse 2: Rihanna]
So close, I can taste you
Ain't scared, I can take you
Can't fight the feeling
Got me fiendin'
You got me fiendin'
Something you wanted to do all your life
There's no more waiting, tonight is the night
And it can't be wrong, not if it feels this right
Turn it up
Scream it loud, yeah
[Chorus: Rihanna]
Tomorrow way too far away
And we can't get back yesterday
But we young right now
We got right now
So get up right now
'Cause all we got is right now
Tomorrow way too far away
And we can't get back yesterday
But we young right now
We got right now
So get up right now
'Cause all we got is right now

[Drop: Justin Prime & Rihanna]
'Cause all we got is right nowEmbed"
341,Question Existing (The Wideboys Club Mix),"Question Existing (The Wideboys Club Mix) Lyrics[Intro]
Question ex—question ex—question ex—
Question ex—question ex—question ex—
Question ex—question ex—question ex—
Question ex—question ex—question ex—
Question ex—question ex—question ex—
Question ex—question ex—question ex—
Question ex—question ex—question existing

[Verse 1]
Take off my shirt
Loosen the buttons and undo my shirt
Stare at myself in the mirror
Pick me apart piece by piece
Sorrow decreased, pressure released
I put in work
Did more than called upon, more than deserved
When it was over, did I wind up hurt? (Yes)
But it taught me before a decision, ask this question first
[Chorus]
Who am I living for?
Is this my limit?
Can I endure some more?
Chances of living, question existing
Who am I living for?
Is this my limit?
Can I endure some more?
Chances of living, question existing

[Break]
Question ex—question ex—question ex—
Question ex—question ex—question ex—
Question existing
Question ex—question ex—question ex—
Question ex—question ex—question ex—
Question existing

[Verse 2]
Take off my cool
Show them that under here, I'm just like you
Do the mistakes I make
Make me a fool or a human with flaws?
Admit that I'm lost, 'round of applause
Take the abuse
Sometimes it feels like they want me to lose
It's entertainment, is that an excuse? (No)
But the question that lingers, whether win or lose, is...
[Chorus]
Who am I living for?
Is this my limit?
Can I endure some more?
Chances of living, question existing
Who am I living for?
Is this my limit?
Can I endure some more?
Chances of living, question existing

[Bridge]
Dear Diary, it's Robyn
Entertaining is something I do for a living, it's not who I am
I'd like to think that I'm pretty normal
I laugh, I get mad, I hurt
I think guys suck sometimes
But when you're in the spotlight everything seems good
Ooh, yeah
Sometimes I feel like I have it worst
Cause I have to always keep my guard up
I don't know who to trust
I don't know who wants to date me for who I am
Or who wants to be my friend for who I really am

[Chorus]
Who am I living for?
Is this my limit?
Can I endure some more?
Chances of living, question existing
Who am I living for?
Is this my limit?
Can I endure some more?
Chances of living, question existing
[Break]
Question ex—question ex—question ex—
Question ex—question ex—question ex—
Question existing
Question ex—question ex—question ex—
Question ex—question ex—question ex—
Question existingEmbed"
342,What Now (Guy Scheiman Club Mix),"What Now (Guy Scheiman Club Mix) Lyrics[Intro]
What now?

[Verse 1]
I've been ignoring this big lump in my throat
I shouldn't be crying
Tears were for the weaker days
I'm stronger now, or so I say
But something's missing

[Pre-Chorus]
Whatever it is
Whatever it is
Whatever it is
Whatever it is
It feels like it's laughing at me through the glass of a two-sided mirror
Whatever it is
It's just laughing at me
And I just wanna scream
[Chorus]
What now?
I just can't figure it out
What now?
I guess I'll just wait it out (wait it out)
What now?
What now?

[Verse 2]
I found the one
He changed my life
But was it me that changed
And he just happened to come at the right time
I’m supposed to be in love but I’m numb again

[Pre-Chorus]
Whatever it is
Whatever it is
Whatever it is
Whatever it is
It feels like it's laughing at me through the glass of a two-sided mirror
Whatever it is
It's just laughing at me
And I just wanna scream
I just wanna scream (I just wanna scream)
I just wanna scream (I just wanna scream)
I just wanna scream (I just wanna scream)
[Chorus]
What now?
I just can't figure it out
What now?
I guess I'll just wait it out (wait it out)
What now?
Somebody tell me
What now?

[Bridge]
There's no one to call, 'cause I'm just playing games with them all
But the more I swear I'm happy, the more that I'm feeling alone
'Cause I spend every hour just going through the motions
I can't even get the emotions to come out
Dry as a bone, but I just wanna shout

[Chorus]
What now?
I just can't figure it out
What now?
I guess I'll just wait it out (wait it out)
What now?
Somebody tell me
What now?Embed"
343,S&M (Dave Audé Club),"S&M (Dave Audé Club) Lyrics[Intro: Rihanna]
(S-S-S and M-M-M)
(S-S-S and M-M-M)
(S-S-S and M-M-M)
(S-S-S and M-M-M)
(S-S-S and M-M-M)
(S-S-S and M-M-M)
(S-S-S and M-M-M)
(S-S-S and M-M-M)
S-S-S and M-M-M
S-S-S and M-M-M
S-S-S and M-M-M
S-S-S and M-M-M
S-S-S and M-M-M
S-S-S and M-M-M
S-S-S and M-M-M
S-S-S and M-M-M
S-S-S and M-M-M
S-S-S and M-M-M
S-S-S and M-M-M
S-S-S and M-M-M
S-S-S and M-M-M
S-S-S and M-M-M
S-S-S and M-M-M
S-S-S and M-M-M
[Verse 1: Rihanna]
Feels so good being bad (Oh-oh-oh-oh-oh)
There's no way I'm turning back (Oh-oh-oh-oh-oh)
Now the pain is my pleasure, 'cause nothing could measure
(Oh-oh-oh-oh-oh-oh-oh)
Love is great, love is fine (Oh-oh-oh-oh-oh)
Out the box, outta line (Oh-oh-oh-oh-oh)
The affliction of the feeling leaves me wanting more
(Oh-oh-oh-oh-oh-oh-oh)

[Chorus: Rihanna]
'Cause I may be bad, but I'm perfectly good at it
Sex in the air
I don't care, I love the smell of it
Sticks and stones may break my bones
But chains and whips excite me
'Cause I may be bad, but I'm perfectly good at it
Sex in the air
I don't care, I love the smell of it
Sticks and stones may break my bones
But chains and whips excite me

[Post-Chorus: Rihanna & Ester Dean]
Na-na-na, c'mon, c'mon, c'mon
I like it, like it
C'mon, c'mon, c'mon
I like it, like it
C'mon, c'mon, c'mon
I like it, like it
C'mon, c'mon, c'mon
I like it, like it
C'mon, c'mon, c'mon
I like it, like it
C'mon, c'mon, c'mon
I like it, like it
C'mon, c'mon, c'mon
I like it, like it
C'mon, c'mon, c'mon
I like it, like it
C'mon
Na-na-na-na
[Verse 2: Rihanna]
Love is great, love is fine (Oh-oh-oh-oh-oh)
Out the box, outta line (Oh-oh-oh-oh-oh)
The affliction of the feeling leaves me wanting more
(Oh-oh-oh-oh-oh-oh-oh)

[Chorus: Rihanna]
'Cause I may be bad, but I'm perfectly good at it
Sex in the air
I don't care, I love the smell of it
Sticks and stones may break my bones
But chains and whips excite me

[Post-Chorus: Rihanna & Ester Dean]
Na-na-na, c'mon, c'mon, c'mon
I like it, like it
C'mon, c'mon, c'mon
I like it, like it
C'mon, c'mon, c'mon
I like it, like it
C'mon, c'mon, c'mon
I like it, like it
C'mon, c'mon, c'mon
I like it, like it
C'mon, c'mon, c'mon
I like it, like it
C'mon, c'mon, c'mon
I like it, like it
C'mon, c'mon, c'mon
I like it, like it
[Bridge: Rihanna]
Oh, I love the feeling you bring to me
Oh, you turn me on
It's exactly what I've been yearning for
Give it to me strong
And meet me in my boudoir
Make my body say, ""Ah""
And meet me in my boudoir
Make my body say, ""Ah""
And meet me in my boudoir
Make my body say, ""Ah-ah-ah""
I like it, like it

[Chorus: Rihanna]
'Cause I may be bad, but I'm perfectly good at it
Sex in the air
I don't care, I love the smell of it
Sticks and stones may break my bones
But chains and whips excite me
'Cause I may be bad, but I'm perfectly good at it
Sex in the air
I don't care, I love the smell of it
Sticks and stones may break my bones
But chains and whips excite me

[Post-Chorus: Ester Dean / Rihanna & Ester Dean]
Na-na-na, c'mon, c'mon, c'mon
C'mon, c'mon, c'mon
C'mon, c'mon, c'mon
C'mon, c'mon, c'mon
C'mon, c'mon, c'mon
Na-na-na, c'mon, c'mon, c'mon
I like it, like it
C'mon, c'mon, c'mon
I like it, like it
C'mon, c'mon, c'mon
I like it, like it
C'mon, c'mon, c'mon
I like it, like it
C'mon, c'mon, c'mon
I like it, like it
C'mon, c'mon, c'mon
I like it, like it
C'mon, c'mon, c'mon
I like it, like it
C'mon, c'mon, c'mon
I like it, like it
C'mon

[Outro: Rihanna]
S-S-S and M-M-M
S-S-S and M-M-M
S-S-S and M-M-M
S-S-S and M-M-M
(S-S-S and M-M-M)
(S-S-S and M-M-M)
(S-S-S and M-M-M)
(S-S-S and M-M-M)
(S-S-S and M-M-M)
(S-S-S and M-M-M)
(S-S-S and M-M-M)
(S-S-S and M-M-M)Embed"
344,Unfaithful (Hamel Club Mix),"Unfaithful (Hamel Club Mix) Lyrics[Verse 1]
Story of my life
Searching for the right, but it keeps avoiding me
Sorrow in my soul cause it seems that wrong
Really loves my company
He's more than a man, and this is more than love
The reason that the sky is blue
The clouds are rolling in, because I'm gone again
And to him I just can't be true

[Pre-Chorus]
And I know that he knows I'm unfaithful
And it kills him inside
To know that I am happy with some other guy
I can see him dying
[Chorus]
I don't wanna do this anymore
I don't wanna be the reason why
Every time I walk out the door
I see him die a little more inside
I don't wanna hurt him anymore
I don't wanna take away his life
I don't wanna be a murderer

[Verse 2]
I feel it in the air as I'm doing my hair
Preparing for another date
A kiss upon my cheek
As he reluctantly asks if I'm gonna be out late
I say I won't be long, just hanging with the girls
A lie I didn't have to tell
Because we both know where I'm about to go
And we know it very well

[Pre-Chorus]
And I know that he knows I'm unfaithful
And it kills him inside
To know that I am happy with some other guy
I can see him dying

[Chorus]
I don't wanna do this anymore
I don't wanna be the reason why
Every time I walk out the door
I see him die a little more inside
I don't wanna hurt him anymore
I don't wanna take away his life
I don't wanna be a murderer
[Instrumental Break]

[Pre-Chorus]
I can see him dying

[Chorus]
I don't wanna do this anymore
I don't wanna be the reason why
Every time I walk out the door
I see him die a little more inside
I don't wanna hurt him anymore
I don't wanna take away his life
I don't wanna be a murdererEmbed"
345,We Found Love (Cahill Edit),"We Found Love (Cahill Edit) Lyrics[Verse 1: Rihanna]
Yellow diamonds in the light
And we're standing side by side
As your shadow crosses mine
What it takes to come alive

[Pre-Chorus: Rihanna]
It's the way I'm feeling, I just can't deny
But I've gotta let it go

[Chorus: Rihanna]
We found love in a hopeless place
We found love in a hopeless place
We found love in a hopeless place
We found love in a hopeless place
[Drop: Cahill]

[Verse 2: Rihanna]
Shine a light through an open door
Love and life, I will divide
Turn away cause I need you more
Feel the heartbeat in my mind

[Pre-Chorus: Rihanna]
It's the way I'm feeling, I just can't deny
But I've gotta let it go

[Chorus: Rihanna]
We found love in a hopeless place
We found love in a hopeless place
We found love in a hopeless place
We found love in a hopeless place

[Bridge: Rihanna]
Yellow diamonds in the light
And we're standing side by side
As your shadow crosses mine

[Chorus: Rihanna]
We found love in a hopeless place
We found love in a hopeless place
We found love in a hopeless place
We found love in a hopeless place
[Drop: Cahill]

[Chorus: Rihanna]
We found love in a hopeless place
We found love in a hopeless place
We found love in a hopeless placeEmbed"
346,Where Have You Been? (Hector Fonseca Radio Edit),"Where Have You Been? (Hector Fonseca Radio Edit) Lyrics[Verse 1]
I've been everywhere, man, looking for someone
Someone who can please me, love me all night long
I've been everywhere, man, looking for you babe
Looking for you babe, searching for you babe

[Pre-Chorus]
Where have you been?
Cause I never see you out
Are you hiding from me, yeah?
Somewhere in the crowd, oh

[Chorus]
Where have you been?
All my life, all my life
Where have you been all my life?
Where have you been all my life?
Where have you been all my life?
Where have you been all my life?
[Verse 2]
I've been everywhere, man, looking for someone
Someone who can please me, love me all night long
I've been everywhere, man, looking for you babe
Looking for you babe, searching for you baby

[Refrain 1]
Where have you been?
Cause I never see you out
Are you hiding from me, yeah?
Somewhere in the crowd, oh

[Bridge]
You can have me all you want
Any way, any day
To show me where you are tonight, oh yeah, oh

[Refrain 2]
I've been everywhere, man, looking for someone
Someone who can please me, love me all night long
I've been everywhere, man, looking for you babe
Looking for you babe, searching for you babe

[Pre-Chorus]
Where have you been?
Cause I never see you out
Are you hiding from me, yeah?
Somewhere in the crowd, oh
Yeah, yeah, yeah, yeah yeah yeah, yeah, yeah, yeah
[Chorus]
Where have you been?
All my life, all my life
Where have you been all my life?
Where have you been all my life?
Where have you been all my life?
Where have you been all my....Embed"
347,Don’t Stop the Music (Jody Den Broeder Big Room Dub),"Don’t Stop the Music (Jody Den Broeder Big Room Dub) Lyrics[Intro: Rihanna]
Please don't stop the music
Please don’t stop the music
Please don't stop the music
Please don't stop the music

[Verse 1: Rihanna]
It’s gettin' late, I'm making my way over to my favorite place
I gotta get my body moving, shake the stress away
I wasn't looking for nobody when you looked my way
Possible candidate, yeah
Who knew that you'd be up in here lookin' like you do
You're making stayin' over here impossible
Baby, I’ma say your aura is incredible
If you don’t have to go, don't
[Pre-Chorus: Rihanna]
Do you know what you started?
I just came here to party
But now we’re rockin' on the dance floor, actin' naughty
Your hands around my waist
Just let the music play
We're hand in hand, chest to chest, and now we’re face to face

[Chorus: Rihanna]
I wanna take you away, let's escape into the music, DJ, let it play
I just can't refuse it, like the way you do this
Keep on rockin' to it
Please don't stop the, please don't stop the music
I wanna take you away, let's escape into the music, DJ, let it play
I just can't refuse it, like the way you do this
Keep on rockin' to it
Please don't stop the, please don't stop the, please don't stop the music

[Verse 2: Rihanna]
Baby, are you ready? 'Cause it's getting close
Don't you feel the passion ready to explode?
What goes on between us, no one has to know
This is a private show, oh

[Pre-Chorus: Rihanna]
Do you know what you started?
I just came here to party
But now we're rockin' on the dance floor, actin' naughty
Your hands around my waist
Just let the music play
We're hand in hand, chest to chest, and now we're face to face
[Chorus: Rihanna]
I wanna take you away, let's escape into the music, DJ, let it play
I just can't refuse it, like the way you do this
Keep on rockin' to it
Please don't stop the, please don't stop the music
I wanna take you away, let's escape into the music, DJ, let it play
I just can't refuse it, like the way you do this
Keep on rockin' to it
Please don't stop the, please don't stop the, please don't stop the music

[Bridge: Michael Jackson & Rihanna]
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Please don't stop the music
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Please don't stop the music
Please don't stop the music

[Chorus: Rihanna]
I wanna take you away, let's escape into the music, DJ, let it play
I just can't refuse it, like the way you do this
Keep on rockin' to it
Please don't stop the, please don't stop the music
I wanna take you away, let's escape into the music, DJ, let it play
I just can't refuse it, like the way you do this
Keep on rockin' to it
Please don't stop the, please don't stop the, please don't stop the music
[Bridge: Michael Jackson & Rihanna]
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Please don't stop the music
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Please don't stop the music

[Outro: Michael Jackson & Rihanna]
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Mama-say, mama-sa, ma-ma-ko-ssa
Please don't stop the musicEmbed"
348,ROCKSTAR 101 (LoOse CanNons Black Guitar R-Licks Extended),"ROCKSTAR 101 (LoOse CanNons Black Guitar R-Licks Extended) Lyrics[Intro]
Rockstar

[Verse 1: Rihanna]
Got up in the club, posted in the back
Feeling so good, looking so bad
Rocking this skirt, rocking this club
Got my middle finger up, I don't really give a fuck
Rocking these diamonds, I'm rocking this chain
Make sure you get a picture, I'm rocking my fame

[Pre-Chorus: Rihanna]
To be what you is you gotta be what you are
The only thing I'm missing is a black guitar

[Chorus: Rihanna]
I'm a rockstar
Hey baby, I'm a rockstar
Hey baby
Big cities (big cities)
Bright lights (bright lights)
Sleep all day (all day)
Long nights
Baby, I'm a
[Post-Chorus: Rihanna]
Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Hey, hey, hey

[Verse 2: Rihanna]
Six-inch walker, big shit talker
I never play the victim, I'd rather be a stalker
So baby take me in, I'll disobey the law
Make sure you frisk me good
Check my panties and my bra
Wild'n out, a crazy house
With my white jacket on
Won't you come and sign me out?

[Pre-Chorus: Rihanna]
To be what you is you gotta be what you are
The only thing I'm missing is a black guitar

[Chorus: Rihanna]
I'm a rockstar
Hey baby, I'm a rockstar
Hey baby
Big cities (big cities)
Bright lights (bright lights)
Sleep all day (all day)
Long nights
Baby, I'm a
[Post-Chorus: Rihanna]
Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Hey, hey, hey

[Break: Rihanna]
I told ya
I told ya baby
Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Hey, hey, hey

[Chorus: Rihanna]
Rockstar
Hey baby, I'm a rockstar
Hey baby
Big cities (big cities)
Bright lights (bright lights)
Sleep all day (all day)
Long nights
Baby, I'm a rockstar
Hey baby, I'm a rockstar
Hey baby, it's big cities (big cities)
Bright lights (bright lights)
Sleep all day (all day)
Long nights (long nights)
Baby, I'm a
[Post-Chorus: Rihanna]
Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Oh, baby, I'm a
Hey, hey, hey

[Outro: Rihanna]
Rockstar
I told ya baby
RockstarEmbed"
349,Disturbia (Craig C’s Disturbstramental Mix),Disturbia (Craig C’s Disturbstramental Mix) Lyrics[Instrumental w/ background vocals]Embed
350,California King Bed (Bassjackers Dub),"California King Bed (Bassjackers Dub) Lyrics[Intro]
My California king

[Drop: Bassjackers]

[Chorus]
My California king
My California king
My California king
My California king
My California king

[Drop: Bassjackers]Embed"
351,You da One (Gregor Salto Amsterdam Edit),"You da One (Gregor Salto Amsterdam Edit) Lyrics[Chorus]
You da one that I dream about all day
You da one that I think about always
You are the one, so I make sure I'll behave
My love is your love, your love is my love
You da one that I dream about all day
You da one that I think about always
You are the one, so I make sure I'll behave
My love is your love, your love is mine

[Drop: Gregor Salto & Rihanna]
Your love is mine

[Verse]
Baby come, take me now
Hold me now, make me come alive
You got the sweetest touch
I'm so happy you came in my life
[Pre-Chorus]
Cause you know how to give me that
You know how to pull me back when I go runnin', runnin'
Tryna get away from loving ya
You know how to love me hard
I won't lie, I'm falling hard
Yep, I'm falling for ya but there's nothin' wrong with that

[Chorus]
You da one that I dream about all day
You da one that I think about always
You are the one, so I make sure I'll behave
My love is your love, your love is my love
You da one that I dream about all day
You da one that I think about always
You are the one, so I make sure I'll behave
My love is your love, your love is mine

[Drop: Gregor Salto & Rihanna]
Your love is mineEmbed"
