,song_name,song_lyrics
405,Adam And Evil,"Adam And Evil Lyrics[Verse 1]
Now Adam and evil, they go hand in hand
Eve taught him sin, that's the way it all began
But every time you kiss me, my heart pounds like a drum
So if trouble is a woman, trouble here I come

[Verse 2]
I'm lonely like Adam, you're evil like Eve
I shouldn't take forbidden fruit 'cause I believe
I'll be heading straight for heartache
I should cut loose and run
But if loving you means heartache
Heartache, here I come

[Chorus]
You're not the angel that I dreamed about
But you're the devil I don't want to live without
A woman's a woman, a man is a man
I can't be free I'm just putty in your hands
Who cares about tomorrow, I need your love tonight
[Chorus]
And even if you're evil, baby hold me tight
You're not the angel that I dreamed about
But you're the devil I don't want to live without
A woman's a woman, a man is a man
I can't be free I'm just putty in your hands
Who cares about tomorrow, I need your love tonight

[Outro]
And baby if you're evil, baby hold me tight
Hold me tight
Hold me tight
Hold me tight1Embed"
406,Cross My Heart And Hope To Die,"Cross My Heart And Hope To Die Lyrics[Verse 1]
I can explain about last night
Though things didn't look just right
Please believe me there was nothing wrong
I thought about you baby all night long
Cross my heart, I hope to die
Well, I wouldn't tell you no lie

[Verse 2]
Talk about a piece of rotten luck
You do a friend a favor and you wind up stuck
She couldn't hold a candle to you, no siree
Very hard to handle like a model T
Cross my heart, I hope to die
Well, I wouldn't tell you no lie
[Verse 3]
Please believe me when I say
Wild horses couldn't drag me away
From you because I don't have to look too hard
To see what I've got in my own back yard
So, please forgive me and forget

[Verse 4]
Don't say my alloy's all wet
I miss those kisses from your honeycomb
This humble bumble bee just wants to fly back home
Cross my heart, I hope to die
Well, I wouldn't tell you no lie

[Outro]
I wouldn't tell you no lie
No, no, no, no, no, no
I wouldn't tell you no lieEmbed"
407,"I Slipped, I Stumbled, I Fell","I Slipped, I Stumbled, I Fell Lyrics[Verse 1]
I look at you and, wham, I'm head over heels
I guess that love is a banana peel
I feel so bad and yet I'm feeling so well
I slipped, I stumbled, I fell

[Verse 2]
One crazy kiss and, bam, I head for the skies
I guess that love is like a cake of ice
You skate along, but then you can never tell
I slipped, I stumbled, I fell

[Chorus]
I never thought I'd get kicked by your sweet talking lies
You got a bag of tricks
And when you got busy, I got dazzled and dizzy
I fell like a ton of bricks
[Verse 3]
My knees are weak, my head is spinning around
I guess that love has turned me upside down
Thought I'd get hurt, but gee, it's turning out swell
I slipped, I stumbled, I fell

[Chorus]
I never thought I'd get kicked by your sweet talking lies
You got a bag of tricks
And when you got busy, I got dazzled and dizzy
I fell like a ton of bricks

[Verse 3]
My knees are weak, my head is spinning around
I guess that love has turned me upside down
Thought I'd get hurt, but gee, it's turning out swell
I slipped, I stumbled, I fell
I slipped, I stumbled, I fellEmbed"
408,Oh Happy Day,"Oh Happy Day LyricsOh Happy Day
Oh Happy Day
When Jesus washed
Oh when he washed
Oh when he washed
Washed my sins away
Oh Happy Day
Oh Happy Day
Oh Happy Day
When Jesus washed
Oh when he washed
And then he washed
Washed my sins away
Oh it's a Happy Day
He taught me how
To watch watch and pray
Watch and pray
And live rejoicing everyday
Everyday
Oh Happy Day
Oh Happy Day
When Jesus washed
Oh when he washed
Oh when he washed
Washed my sins away
Oh it's a Happy Day
He taught me how
To watch watch and pray
Watch and pray
And live rejoicing everyday
Everyday
Oh Happy Day
Oh it's a Happy Day
Oh it's a Happy Day
Oh Happy Day
Oh Happy Happy Day
Oh Happy Happy Day
Oh it's a Happy Day
And when I'll get to Heaven
Will be a Happy Day
Oh Happy Day
Oh it's a Happy Day
Oh my Lord have mercy
When I'll get to Heaven
Oh Hapy Happy Day
Oh it's a Happy Day
Oh Happy Day
Oh Happy Day
When Jesus washed
Oh when he washed
When Jesus washed
Washed my sins away
Oh it's a Happy Day
Oh Happy Day
Oh Happy Day
Oh Happy DayEmbed"
409,My Little Friend,"My Little Friend Lyrics[Verse 1]
My warped and worried mind resorts
To wandering off to ponder things I never talk about
A pretty girl I used to know
But wouldn't know if we met face to face
And defying every logic known
I wish the time machine could take me back again
To the wonder of my first love, the old folks tease me 'bout
Referring to her only as my little friend

[Verse 2]
Somewhere far away and maybe not so far away
A child has grown into a woman of the world
I assume this knowing that she knew so much of life
At such a tender age
I learned from her the whispered things
The big boys at the pool hall talk about
The thrill and disappointment
Fear and shame that first love brings
But oh, how I thought I loved my little friend
[Verse 3]
The fragrance of the green grass
Mingled with the scent of love and warming earth
The moonlight night I kissed and cried
And swore I'd never touch another girl
But time moved fast and I moved on
And I loved others time and time again
But with each time I thought of her
And always gave a little more
Assembled love and remembrance for my little friend

[Outro]
Oh-oh-oh assembled love, remembrance for my little friend
Oh-oh-oh assembled love, remembrance for my little friend
Oh-oh-oh assembled love, remembrance for my little friendEmbed"
410,It’s Only Love,"It’s Only Love Lyrics[Verse]
I see the sunlight in her hair
I feel the warm smile that she wears
She has no recipe for love
But I just can't get enough

From the distance of my mind
Clock that's ringing says it's time
Wake up to my destiny
It's time to face reality

[Chorus]
It's only love that I feel inside
But I'll get by somehow
It's only love, there must be something else for me girl
[Verse]
I tell myself that it's not real
There's nothing left for me to feel
I'll just be going on my way
Tomorrow brings another day

[Chorus]
It's only love that I feel inside
But I've got to be strong, my mind's hanging on
It's only love, but I know I'll get by
I'll take my heart and my pride, and just throw it aside
It's only love

It's only love, it's only love, it's only love
It's only love
It's only loveEmbed"
411,The Walls Have Ears,"The Walls Have Ears Lyrics[Verse 1]
The walls have ears
Ears that hear each little sound you make
Every time you stamp, throw a lamp
And every cup and dish you break

[Chorus]
But they can't hear a kiss
Or two arms that hold you tight
So come on, baby
Don't fight tonight

[Verse 2]
The walls have ears
Better think before you fling that shoe
If you part my hair with a chair
They'll spread the news to Timbuktu
[Chorus]
But they can't hear a kiss
Or two arms that hold you tight
So come on, baby
Don't fight tonight

[Bridge]
Jets can fly, fast and high
Rockets can go even faster
But they can't catch or even match
Sound traveling through plaster

[Verse 1]
The walls have ears
Ears that hear each little sound you make
Every time you stamp, throw a lamp
And every cup and dish you break

[Chorus]
But they can't hear a kiss
Or two arms that hold you tight
So come on, baby
Don't fight tonight
Just dim the light
Don't fight tonightEmbed"
412,We Call On Him,"We Call On Him LyricsWe call on him
Whenever storm clouds gather
We call on him to light our darkest day
Why must it be that only when we're lonely
And hopes are dim, we call on him

Why don't we call on him before we lose our way
To count our blessings and thank him while we may

We call on him
When no one else will answer
We ask of him a reason to go on
When our cup of joy becomes a cup of sorrow
Filled to the brim, we call on him

Why don't we call on him before we lose our way
To count our blessings and thank him while we mayEmbed"
413,If I Get Home On Christmas Day,"If I Get Home On Christmas Day Lyrics[Pre-Chorus]
If I get home on Christmas day
I won't need soft words to say
I'll miss you and I can stay a while
You'll see it in my eyes and when I smile

[Chorus]
If I get home before midnight
While you're still sleeping tight
I'll take you in my arms and there you'll stay
If I get home on Christmas day

[Verse]
Writing letters everyday
Never really seem to say
The way I feel deep in this heart of mine
Thought I'm half a world away
If we're patient and we pray
Know I'll get my chance with you this time
[Pre-Chorus]

[Chorus]
If I get home before midnight
While you're still sleeping tight
I'll take you in my arms and there you'll stay
If I get home on Christmas day
I'll take you in my arms and there you'll stay
If I get home on Christmas dayEmbed"
414,Ask Me,"Ask Me Lyrics[Verse 1]
Ask me if I wanted to caress you
And I'd confess
Ask me if I'm longing to possess you
I'll answer yes

[Verse 2]
Now that we're together
I could hold you close forever
And I swear that I would never let you go

[Verse 3]
There's no question that I care more than you
Love me darling, just be mine completely
And there's nothing I won't do if you
Just ask meEmbed"
415,Indescribably Blue,"Indescribably Blue Lyrics[Verse 1]
Our friends all ask me
The last time I saw you
And I smile and tell them
It's been a day or two

[Verse 2]
There's no way to explain it
The way that I miss you
And my love, you have left me
Indescribably blue

[Verse 3]
I talk to your picture
My favorite one of you
I wish that you were here with me
But what good will it do
[Verse 4]
Having no way to tell you
The pain that I've been through
Oh, my love, you have left me
Indescribably blue
Yes, my love, you have left me
Indescribably blueEmbed"
416,Put the Blame On Me,"Put the Blame On Me Lyrics[Verse 1]
If they say we were doing wrong
If they say we were out too long
Well, you can say my arms were just too strong
Put the blame, put the blame on me

[Verse 2]
Felt so good when I held you tight
Couldn't stop when we kissed goodnight
So if they tell us we don't have the right
Put the blame, put the blame on me

[Bridge]
What I feel is deep inside
This is real and I won't hide
Go ahead and use my name
I'll be proud to take the blame
[Verse 4]
You just did what I made you do
You love me and I love you too
So if the way they talk can bother you
Put the blame, put the blame on me

[Bridge]
What I feel is deep inside
This is real and I won't hide
Go ahead and use my name
I'll be proud to take the blame

[Verse 4]
You just did what I made you do
You love me and I love you too
So if the way they talk can bother you
Put the blame, put the blame on me

Put the blame on me, ohEmbed"
417,Tomorrow Never Comes,"Tomorrow Never Comes Lyrics[Verse 1]
Oh you tell me that you love me
Yes you tell me that you care
That tomorrow we'll be married, oh
But tomorrow's never there

[Verse 2]
Oh tomorrow never, never comes
Oh tomorrow never comes
Now you tell me that you love me, oh
But tomorrow never comes

[Verse 3]
Many weeks now have I waited
Oh many long nights have I cried
But just to see that happy morning, happy morning
When I have you right by my side
[Verse 4]
But tomorrow will never come, oh no, no
Tomorrow never going to come
Now you tell me that you love me
But tomorrow never, never comes

[Verse 5]
So tomorrow I'll be leaving
Yes tomorrow I'll be gone
But tomorrow you'll be weeping, oh
But tomorrow will never, never come

[Verse 6]
Well tomorrow will never, never come
Oh no, tomorrow ain't never going to come
Yeah, yeah, you tell me, you tell me
That you love me, but tomorrow never comesEmbed"
418,I’m Coming Home,"I’m Coming Home Lyrics[Verse 1]
Well, it's so very hard to have to leave the one you love
And you get more lonely with each passing day
It's so lonely just sitting there and dreaming of
That girl a thousand miles away

[Verse 2]
Yes, it's still lonely having just her picture here with me
And I know I just can't stand it anymore
I'm gonna leave right now and go back where I ought to be
Going home to the girl that I adore

[Verse 1]
Well, it's so very hard to have to leave the one you love
And you get more lonely with each passing day
It's so lonely just sitting there and thinking of
That girl a thousand miles away
[Verse 3]
Well, every time I hear her sweet voice on the telephone
Then I know I just can't stand it another day
I'm gonna call right back and tell her that I'm coming home
Call her back and say I'm coming home to stay
Call her back and say I'm coming home to stayEmbed"
419,If The Lord Wasn’t Walking By My Side,"If The Lord Wasn’t Walking By My Side LyricsI don't know just what I'd do
If the Lord wasn't walking by my side
When I was drifting
(When I was drifting on the sea of a despair)
And I was wondering
(I was wondering if Jehovah's up there)
When Jesus found me
(Jesus found me in my sinful life)
He heard me praying
(He heard me praying on my knees at night)
And now I'm singing
(Now I'm singing this happy song)
Because I'm happy
(Because I'm happy as I go along)
And I don't know
(I don't know)
Just what I'd do
If the Lord wasn't walking by my side
[Pre-Chorus]
What would I do
(What would I do when a tear fills my eyes)
What would I do
(What would I do when it's my time to die)
Well I'd be lonely, discouraged
Burdened on the way
If the Lord wasn't walking by my side every day

[Chorus]
I'd be so friendless
(I'd be friendless all alone and blue)
And I'd be helpless
(I'd be helpless, wouldn't know what to do)
And I don't know
(I don't know)
Just what I'd do
If the Lord wasn't walking by my side

[Pre-Chorus]

[Chorus]

[Outro]
If the Lord (wasn't walking) wasn't walking by my side
(wasn't walking by my side)Embed"
420,Heart of Rome,"Heart of Rome Lyrics[Verse 1]
In a little while you're leaving
Starting on the journey home
Soon I'll be alone, the one who loves you
La la la la la, somewhere in the heart of Rome

[Chorus]
I'll make a wish in every fountain
Say a prayer that you'll return
Minutes I'll be counting
May the fire of love still burn
I'll keep your picture by my pillow
And pretend I'm not alone
Make believe that you are with me
La la la la la, in the heart of Rome
[Verse 2]
Suddenly the tears are falling
As we hear the whistle blow
Hold me very close before you leave me
La la la la la, somewhere in the heart of Rome

[Chorus] [x2]Embed"
421,The Sound Of Your Cry,"The Sound Of Your Cry LyricsThe clock by the bed is ticking too loud in the quiet night
I lie in the darkness thinking I must go before it's light
Before you open up your eyes and you beg me to stay
I'll leave 'cause I can't stand to see you hurt this way
Sleep my love as I kiss you goodbye
Then I won't hear the sound of your cry

Though I knew the time was coming and our love would end somehow
I just couldn't bear to tell you exactly just when or how
I know we can't go on, that it was wrong to start
But if you wake up crying now, you know you'll break my heart
Sleep my love as I kiss you goodbye
Then I won't hear the sound of your cry

Sleep my love as I kiss you goodbye
Then I won't hear the sound of your cry
Ohhhh, Sleep my love as I kiss you, kiss you, kiss you goodbye
Then I won't hear the sound of your cry

Ohhhh, Sleep my love as I kiss youEmbed"
422,"I’ll Take You Home Again, Kathleen","I’ll Take You Home Again, Kathleen Lyrics[Verse 1]
I'll take you home again, Kathleen
Across the ocean wild and wide
To where your heart has ever been
Since first, you were my bonny bride

[Verse 2]
The roses all have left your cheek
I watch them fade away and die
Your voice is soft whenever you speak
And tears bedim your lovely eye

[Verse 3]
Oh, I will take you home, Kathleen
To where your heart shall feel no pain
And when the fields are soft and green
I will take you to your home, KathleenEmbed"
423,Who Are You (Who Am I?),"Who Are You (Who Am I?) Lyrics[Verse]
Who are you, who am I?
Are we more than strangers passing by?
Is this your dream are you in mine?
Are we really here or lost in time?

[Chorus] [x2]
Will you be friend or lover
Show me the heart you conceal
Now is the time to discover
If this feeling we're feeling is real
So close to love and yet so far
Just one kiss will tell us who we areEmbed"
424,Early Mornin’ Rain,"Early Mornin’ Rain Lyrics[Verse 1]
In the early morning rain
With a dollar in my hand
And an aching in my heart
And my pockets full of sand

[Verse 2]
I'm a long ways from home
And I missed my loved one so
In the early morning rain
With no place to go

[Verse 3]
Out on runway number nine
Big 707 set to go
Well, I'm out here on the grass
Where the pavement never grows
[Verse 4]
Where the liquor tasted good
And the women all were fast
There she goes my friend
She's rolling out at last

[Verse 5]
Hear the mighty engines roar
(Hear the mighty engines roar )
See the silver wing on high
(See the silver wing on high )
She's away and westward bound
For above the clouds she flies

[Verse 6]
Where the morning rain don't fall
And the sun always shines
She'll be flying over my home
In about three hours time

[Verse 7]
This old airport's got me down
It's no earthly good to me
Because I'm stuck here on the ground
Cold and drunk as I might be
[Verse 8]
Can't jump a jet plane
(Can't jump a plane)
Like you can a freight train
(Like a freight train )
So I best be on my way
In the early morning rain

[Verse 9]
So I best be on my way
In the early morning rain
So I best be on my way
In the early morning rainEmbed"
425,Sentimental Me,"Sentimental Me Lyrics[Verse 1]
Sentimental me (sentimental me)
Guess I'll always be (guess I'll always be)
So in love with you
Say you love me too
Sentimental me

Dreaming while I live (dreaming while I live)
Living just to give (living just to give)
All my love to you
No one else will do
Sentimental me

[Pre-Chorus]
Reaching for the moon
And no wishing on a star
On my honeymoon
I want to be where you are
[Chorus]
Darling, can't you see? (Darling, can't you see?)
It was meant to be (it was meant to be)
I'm in love with you
Say you love me too
Sentimental me

[Pre-Chorus]
Reaching for the moon
And no wishing on a star
On my honeymoon
I want to be where you are

[Chorus]
Darling, can't you see? (Darling, can't you see?)
It was meant to be (it was meant to be)
I'm in love with you
No one else will do
Sentimental meEmbed"
426,Blue River,"Blue River Lyrics[Verse 1]
Blue river, it can't be found on any map that I know
But it's the place where lonely lovers all go
To cry their tears, blue river
It winds along a path of heartache and pain
Of broken dreams from loving someone in vain
Like I loved you, and baby I still do
I held you so tight

[Verse 2]
You were out of my sight
I'm feeling so low
But I got to go
Blue river because you never really cared about me
From now on baby that's where I'm going to be
Crying over you, by the river of blueEmbed"
427,Tomorrow Night,"Tomorrow Night Lyrics[Verse 1]
Tomorrow night
Will you remember what you said tonight?
Tomorrow night
Will all thrills be gone?

Tomorrow night (tomorrow night)
Will it be just another memory
Or just another lovely song
That's in my fool heart to linger on?

[Chorus]
Your lips are so tender
Your heart is beating fast
And you're willing to surrender
Tell me, darling, will it last?
[Verse 2]
Tomorrow night
Will you be with me when the moon's bright?
Tomorrow night
Will you say those lovely things you said tonight?

Tomorrow night
Will it be just another memory
Or just another lovely song
That's in my fool heart to linger on?

[Chorus]
Your lips are so tender
Your heart is beating fast
And you're willing to surrender
Tell me, darling, will it last?

[Verse 3]
Tomorrow night
Will you remember what you said tonight?
Tomorrow night
Will you say those lovely things
You said tonight?Embed"
428,I’m Gonna Walk Dem Golden Stairs,"I’m Gonna Walk Dem Golden Stairs Lyrics[Chorus]
I'm gonna walk, walk dem golden stairs
'Cause I know my Jesus answers all my prayers
Well, well I know when He calls me to my home on high
I'll walk dem golden stairs when I die, when I die

[Verse 1]
Oh Lord, you know I can hardly wait
To reach that suite by and by, by and by
And now I see those pearly gates
I'll walk dem golden stairs when I die, when I die

[Chorus]
Well, well, well
I'm gonna walk, walk dem golden stairs
'Cause I know my Jesus answers all my prayers
Well, well I know when He calls me to my home on high
I'll walk dem golden stairs when I die, when I die
[Verse 2]
When Jesus says to me, ""Well done""
And all my cares are laid by
I'll lay down my soul, my battles are all won
I'll walk dem golden stairs when I die when I die

[Chorus]
Well, well, well
I'm gonna walk, walk dem golden stairs
'Cause I know my Jesus answers all my prayers
Well, well I know when He calls me to my home on high
I'll walk dem golden stairs when I die, when I die

Well, well, well
I'm gonna walk, walk dem golden stairs
'Cause I know my Jesus answers all my prayers
Well, well I know when He calls me to my home on high
I'll walk dem golden stairs when I die, when I die2Embed"
429,It Ain’t No Big Thing (But It’s Growing),"It Ain’t No Big Thing (But It’s Growing) Lyrics[Verse]
You're losing interest in me and it's showing
It is no big thing but it's growing
The pain of heartbreak I've just started knowing
Well, it is no big thing but it's growing

[Chorus] [x2]
Well every day the hurt grows bigger than before
But I'll pretend I don't know this
Well, if I can hold you one day more
You've got the look of someone who's going
Well, you're going to leave me and it's showing
A little tear I can feel start to flow
Well it is no big thing but it's growing
No, it is no big thing but it's growingEmbed"
430,Fairytale,"Fairytale Lyrics[Verse 1]
I'll pack up all my things and walk away
I don't want to hear another word you have to say
I've been waiting for so long
I just found out there's something wrong
And nothing will get better if I stay

[Chorus]
There's no need to explain anymore
I tried my best to love you, now I'm walking out the door
You used me, you deceived me
And you never seemed to need me
But I'll bet you won't forget me when I go

[Pre-Chorus]
Seems I've been lost in a dream
Pretending that you care
But now I've opened up my eyes
And found it's all been just a great big fairytale
[Verse 2]
I've been loving' you so long
Don't think I'd even know how to forget you
But now the way that things have been
I think I'm better off alone
Than to be with you

[Chorus]

[Pre-Chorus]
Seems like I've been lost in a dream
Pretending you were mine
Someday you'll open up your eyes
And realize that a good man's hard to findEmbed"
431,(It’s A) Long Lonely Highway,"(It’s A) Long Lonely Highway Lyrics[Verse 1]
It's a long lonely highway when you're travelling all alone
And it's a mean old world when you got no-one to call your own
And you pass through towns too small to even have a name, oh yes
But you got to keep on going, on that road to nowhere
Got to keep on going, though there's no-one to care
Just keep moving down the line

[Verse 2]
It's a long lonely highway without her by my side
And it's a trail full of teardrops that keep on being cried
My heart's so heavy it's a low down dirty shame oh yes
You got to keep on going, on that road to nowhere
Got to keep on going, though there's no-one to care
Just keep moving down the line
[bridge]
I got to rock for my pillow beneath a weeping willow
And the cool grass for my bed

[Verse 3]
My drinking water's muddy so don't you tell me buddy
That I wouldn't be better off dead
It's a long lonely highway getting longer all the time
And if she don't come and get me
Well, I'm going to lose my mind
So if you read about me tell her she's the one to blame, oh yes
You got to keep on going, on that road to nowhere
Got to keep on going, though there's no-one to care
Just keep moving down the line
Moving down the line
Moving down the lineEmbed"
432,Something Blue,"Something Blue Lyrics[Verse 1]
Something old, the time's gone by
Something new, these tears I cry
Something borrowed were those lips my lips knew
And that's why I'm something blue

Something old, the vows we made
Something new, the price I paid
Something borrowed, love was tried but not true
Now my life is something blue

[Chorus]
I guess that I had better smile
Walking behind you down the aisle
I feel I'm walking to my doom
I'm really not the best man in this room
[Verse 2]
Something old, the dreams we planned
Something new, his wedding band
Something borrowed was the heart I gave you
You returned it torn in two

Something old, the dreams we planned
Something new, his wedding band
Something borrowed was the heart I gave you
You returned it torn in two

[Outro]
And that's why
And that's why I'm something blueEmbed"
433,When The Saints Go Marchin’ In,"When The Saints Go Marchin’ In Lyrics[Verse 1]
Oh, when the saints go marching in
Well, when the saints go marching in
I wanna be right there in that number, number
When the saints go marching in

[Pre-Chorus]
Well, when the saints go marching in
When the saints go marching in
I wanna be right there in that number, number
When the saints go marching in

[Chorus]
Yeah, when the sun refuse to shine
When the sun refuse to shine
I wanna be right there in that number, number
When the sun refuse to shine
[Break]
Go, go go
Go, go go

[Pre-Chorus]

[Chorus]

[Outro]
When the saints, the saints go marching in
When the saints go marching in
I wanna be right there in that number, number
When the saints go marching inEmbed"
434,Thinking About You,"Thinking About You Lyrics[Verse 1]
I woke up this morning and I tried to call you, mmm
But you weren't there, kinda put me in despair
So I thought that maybe I could lose my mind
In the countryside so I went for a ride

[Chorus]
But I never stopped thinking about you
Found myself wishing you were there
Just to be with me, feel the breeze
Sun didn't smile I didn't care

[Verse 2]
I decided to try just one more time
To let you know I really love you so
Before I arrived I saw you go away
With another guy, a tear filled my eye
[Chorus]

A long time has passed since that day I cried
Life is fine and I'm doing fine
When I'm at home and I feel all alone
Well I think of you, try to get a message through

[Chorus]Embed"
435,Just Call Me Lonesome,"Just Call Me Lonesome Lyrics[Verse 1]
Why must I love a heartless woman
Who never knows the harm she's done
Though love is blind I should have known
Just call me lonesome from now on

[Verse 2]
I climb the stairs up to my room
But no-one greets me in my gloom
The silence tells me she is gone
Just call me lonesome from now on

[Verse 3]
These walls will hide me when I cry
I hope that heaven lets me die
What good is life when hope has gone
Just call me lonesome from now on
[Outro]
Just call me lonesome from now onEmbed"
436,Kissin’ Cousins (Number 2),"Kissin’ Cousins (Number 2) Lyrics[Verse]
Cousins, kissing cousins
Kissing's allowed because we're proud to be cousins
What's a little teasing, hugging and a-squeezin'
Between us cousins?

Oh, it's so great to be one big family
And we show it, yes we show it
You see, we never feud, we're a happy brood
Folks all know it, yes they know it

Cousins, kissing cousins
Honey, we wrest', and we mess
We're just cousins
Cousins, kissing cousins
Cousins, kissing cousinsEmbed"
437,Drums Of The Islands,"Drums Of The Islands Lyrics[Verse 1]
Drums of the islands, you're beating in my heart
You're with me no matter where I roam
If ever I wander, if ever we're apart
I know that you will lead me home

[Verse 2]
If I should journey across the deep blue sea
I'll never forget these coral shores
Drums of the islands, I hear you calling me
And I'll return forever yours

[Verse 3]
I love each valley, each grain of sand, each hill
The flowers, the music of the isles
These are the things I love and always will
Though I may roam ten thousand milesEmbed"
438,Put Your Hand In The Hand,"Put Your Hand In The Hand Lyrics[Chorus]
Put your hand in the hand of the man
Who stilled the water
Put your hand in the hand of the man
Who calmed the sea
Take a look at yourself
And you can look at others differently
Put your hand in the hand of the man
From Galilee

[Verse]
My momma taught me how to pray
Before I reached the age of seven
When I'm down on my knees
That's when I'm closest to Heaven
Daddy lived his life, two kids and a wife
Well you do what you must do
But he showed me enough of what it takes
To get me through, oh yeah
[Chorus] [x3]

[Outro]
Put your hand in the hand
Of the man from Galilee, oh yeah
Put your hand in the hand
Of the man from Galilee, oh yeahEmbed"
439,"Don’t Think Twice, It’s All Right","Don’t Think Twice, It’s All Right LyricsYou needn't sit and wonder why, babe
It don't matter anyhow
When the rooster crows at the break of dawn
Look out, look out your window, baby, I'll be gone
You're the reason I'm travellin' on
Yeah, don't think twice, it's all right

I'm headed down that long lonesome road, girl
Where I'm bound I can't tell
Goodbye is too good a word, girl
I'll just say, ""Fare thee well""
I ain't sayin' you treated me unkind
You could have done better but I, I don't mind
You just sorta wasted my precious time
Ooh, don't think twice, it's all right
Take it home

When the rooster crows at the break of dawn
Well, look out your window, baby, I'll be gone
You're the reason I'm movin' on
Yeah, don't think twice, it's all right

Ain't no use to sit and wonder why, girl
It don't matter anyhow
Ain't no use to sit and wonder why, babe
If you don't know by now

When the rooster crows at the break of dawn
Well, look out your window, baby, I'll be gone
You're the reason I'm movin' on
Yeah, don't think twice, it's all right

I'm headed down that long lonesome road, girl
Where I'm bound I can't tell
Goodbye is too good a word, girl
I'll just say, ""Fare thee well""
I ain't sayin' you treated me unkind
You could have done better but I, I don't mind
You just kinda wasted my precious time
Ooh, don't think twice, it's all right
Take itEmbed"
440,Love Me Tonight,"Love Me Tonight Lyrics[Verse 1]
May this tenderness cling
When the fire of Spring
Is a memory
May you still be my own
When a hundred years have flown

[Verse 2]
But if it can't be
Give this moment to me
While our dream is bright
Put your sweet arms around me
And love me tonight
Love me tonight
Let me feel your lips on mine
[Verse 3]
And though I pray
Forever and a day I'll be
Possessing you
I'll confess to you

[Verse 4]
If I knew that our love would be gone
With the stars in the dawn's grey light
I'd still hold you close and whisper
Love me tonightEmbed"
441,I Washed My Hands In Muddy Water,"I Washed My Hands In Muddy Water Lyrics[Verse 1]
I was born in Macon Georgia
They kept my daddy over in Macon jail
He told me if you keep your hands clean
You won't hear them bloodhounds on your trail
Well I fell in with bad companions
Robbed a man, oh up in Tennessee
They caught me way up in Nashville
They locked me up and threw away the key

[Chorus]
I washed my hands in muddy water
Washed my hands, but they didn't come clean
Tried to do what my daddy told me
But I must have washed my hands in a muddy stream
[Verse 2]
Well I asked the judge now when's my time up
He said son, oh you know we won't forget
If you try just to keep your hands clean
We might just make a good man of you yet

Oh I couldn't wait to get my time up
I broke out, broke out of Nashville jail
I just crossed the state-line of Georgia
Well I can hear those bloodhounds on my trail

[Chorus]Embed"
442,Mystery Train - Tiger Man,"Mystery Train - Tiger Man LyricsI am the king of the jungle
They call me the tiger man
I am the king of the jungle
They call me tiger man
If you cross my path
You take your own life in your hands

Yeah, I get up on a mountain
And I call my black cat back
Yeah, I get up on a mountain
And I call my black cat back
My black cat comes a runnin'
And the hound dogs get way back

Yeah, I get up on a mountain
And I call my black cat back
Yeah, I get up on a mountain
And I call my black cat back
My black cat comes a runnin'
And the hound dogs stay way back
Yeah, I get up on a mountain
And I call my black cat back
Yeah, I get up on a mountain
And I call my black cat back
My black cat comes a runnin'
And the hound dogs stay way backEmbed"
443,(Such An) Easy Question,"(Such An) Easy Question Lyrics[Verse 1]
Do you or don't you love me
Such an easy question
Why can't I get an answer
Tell me, will you or won't you need me
Such an easy question
Why can't I get an answer

[Chorus]
All you do is give a sigh
And beat around the bush
Can it be that you're too shy

[Verse 2]
To give yourself a little old push
Can you or can't you tell me yes
It's such an easy question
Why can't I get an answerEmbed"
444,Queenie Wahine’s Papaya,"Queenie Wahine’s Papaya Lyrics[Intro]
She sells sea shells by the seashore
But I know a girl who sells so much more

[Chorus] [x3]
Queenie Wahine's Papaya rates higher than pineapple, pumpkin or poi
Please pick her papaya put Queenie Wahine in perfect perpetual joy
Though some people's palates prefer pickled salads
Plum pudding pink popcorn peach pie
Oh Queenie's papaya you'll truly desire
When that Queenie Wahine passes by1Embed"
445,All I Needed Was The Rain,"All I Needed Was The Rain Lyrics[Intro]
Hello, misfortune, how's my old friend ""Mr. Misery""?
I've been away so long
I bet you thought you'd seen the last of me

[Verse 1]
I got no bed to rest my head
No doors or walls or window pane
Now all I needed was the rain
Rain, rain, rain, rain

[Verse 2]
Met a little honey
At the Buzzing Bumble Bee Cafe, yes, I did
One drink and all my money
And that honey bee had flown away
[Verse 3]
I'm 'bout as low as I can go
I don't really mean to complain
Now all I needed was the rain
Rain, rain, rain, rain

[Outro]
All I needed was this rain
All I needed was the rainEmbed"
